;Mã tin;Hướng;Phòng ăn;Loại tin;Đường trước nhà;Nhà bếp;Loại BDS;Pháp lý;Sân thượng;Chiều ngang;Số lầu;Chổ để xe hơi;Chiều dài;Số phòng ngủ;Chính chủ;Giá;Diện tích;Địa chỉ;Thuộc dự án;Unnamed: 0
2387;13187936;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4m;4;---;---;4;---; 14 tỷ ; 55 m2; Phố Tôn Đức Thắng, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội;;
2388;13065042;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;5;---;---;5;---; 24,9 tỷ ; 64 m2; Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội;;
2389;13541471;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;5;---;---;6;---; 24,9 tỷ ; 100 m2; Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội;;
2390;13581307;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;5;---;---;4;---; 25 tỷ ; 75 m2; Phố Giảng Võ, Phường Láng Hạ, Quận Đống Đa, Hà Nội;;
2391;13193731;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;4;---;---;4;---; 10,8 tỷ ; 50 m2; Đường Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội;Căn hộ chung cư Tập thể Đầm Trấu(xem chi tiết dự án);
2392;13325716;Bắc;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;2;;19m;3;---; 4 tỷ ; 90 m2; Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hoà, Đồng Nai;Khu dân cư Tân Phong(xem chi tiết dự án);
2393;12904436;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;2;;45m;9;---; 18 tỷ ; 668 m2; Đường Cửa Đại, Phường Cẩm Châu, Thành phố Hội An, Quảng Nam;;
2394;11766207;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;2;;20m;4;---; 20,6 tỷ ; 150 m2; Đại lộ Thăng Long, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng;;
2395;11905433;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;---;;12m;3;;25m;6;---; 28 tỷ ; 300 m2; Đường Trung Lương 15, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng;Khu biệt thự Euro Village 2(xem chi tiết dự án);
2396;12604129;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,2m;7;;11,1m;7;---; 25 tỷ ; 80 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;;
2397;13261300;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;5;;17,8m;5;---; 35 tỷ ; 107 m2; Đường Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội;;
2398;12870852;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;5;;---;5;---; 14,4 tỷ ; 120 m2; Đường Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội;Khu đô thị mới Pháp Vân - Tứ Hiệp(xem chi tiết dự án);
2399;5392635;_;;Cần bán;13m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;;21m;6;---; 14,6 tỷ ; 170 m2; Đường Lê Niệm, Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh;;
2400;13340858;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;---;---;5m;2;---;14m;3;---; 3,9 tỷ ; 70 m2; Đường D24, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ;Khu dân cư Hồng Loan(xem chi tiết dự án);
2401;12278282;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,5m;5;;---;4;---; 34,8 tỷ ; 99 m2; Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội;;
2402;12123122;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;3;;---;4;---; 18,5 tỷ ; 216 m2; Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội;;
2403;11766311;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;---;18m;4;---; 17,8 tỷ ; 91 m2; Đường Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội;;
2404;11592233;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6,5m;5;;---;5;---; 22,5 tỷ ; 65 m2; Phố Vạn Bảo, Phường Liễu Giai, Quận Ba Đình, Hà Nội;;
2405;11684515;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,6m;4;---;---;5;---; 11,5 tỷ ; 97 m2; Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội;;
2406;12665901;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;12m;4;---; 14,8 tỷ ; 68 m2; Phố Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội;;
2407;13471184;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;5;;---;3;---; 5,2 tỷ ; 45 m2; Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội;;
2408;13562239;_;---;Cần bán;7m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;9m;4;;12,5m;3;---; 6,1 tỷ ; 113 m2; Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh;;
2409;12262634;_;;Cần bán;13m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9,1m;3;;---;4;---; 38 tỷ ; 220 m2; Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội;;
2410;13496459;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;7;;18m;5;---; 22 tỷ ; 90 m2; Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội;;
2411;13473263;Đông Nam;;Cần bán;3,7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;3,9m;4;;---;4;---; 4,3 tỷ ; 68 m2; Đường Miếu Hai Xã, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng;;
2412;13473272;Đông Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;4;;---;3;---; 4,5 tỷ ; 73 m2; Đường Miếu Hai Xã, Phường Dư Hàng Kênh, Quận Lê Chân, Hải Phòng;;
2413;13476830;Đông Nam;;Cần bán;4,4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;4;;14m;4;---; 5,45 tỷ ; 56 m2; Đường Thiên Lôi, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng;;
2414;13199058;_;;Cần bán;13m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;3;;---;3;---; 9,6 tỷ ; 79 m2; Đường Bạch Đằng, Phường Hạ Lý, Quận Hồng Bàng, Hải Phòng;;
2415;13556584;_;;Cần bán;21m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;4;;17m;4;---; 16 tỷ ; 136 m2; Đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Hải Phòng;;
2416;13132070;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;3;;14m;4;---; 8,49 tỷ ; 102 m2; Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng;;
2417;12991005;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;3;;18m;4;---; 7,79 tỷ ; 130 m2; Đường Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng;;
2418;12991189;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;3;;20m;4;---; 7,25 tỷ ; 140 m2; Đường Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng;;
2419;13150918;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;18m;3;---; 10,49 tỷ ; 180 m2; Đường Trần Sâm, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng;;
2420;13019863;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;3;;18m;4;---; 7,2 tỷ ; 150 m2; Đường Nguyễn Văn Thoại, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
2421;13015683;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;3;;18m;3;---; 7,65 tỷ ; 150 m2; Đường Ngũ Hành Sơn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
2422;13079547;_;;Cần bán;11m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;2;;21m;3;---; 8,9 tỷ ; 190 m2; Đường Trịnh Khả, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng;;
2423;12133016;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;15m;4;---; 11,8 tỷ ; 75 m2; Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng;;
2424;12190621;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;20m;5;---; 20 tỷ ; 200 m2; Đường Nguyễn Dữ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng;;
2425;13079504;_;;Cần bán;11m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;2;;21m;3;---; 8,9 tỷ ; 190 m2; Đường Trịnh Khả, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng;;
2426;13018739;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;3;;18m;4;---; 7,78 tỷ ; 150 m2; Đường Nguyễn Văn Thoại, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
2427;13132061;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;8;;14m;16;---; 8,49 tỷ ; 200 m2; Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng;;
2428;13515610;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;10m;3;---; 3,65 tỷ ; 50 m2; Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng;;
2429;12470191;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20m;5;---; 48 tỷ ; 200 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình II(xem chi tiết dự án);
2430;13112002;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;6;;---;8;---; 45 tỷ ; 170 m2; Phố Cửa Bắc, Phường Quán Thánh, Quận Ba Đình, Hà Nội;;
2431;12588007;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;7;;---;22;---; 95 tỷ ; 295 m2; Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội;;
2432;12130522;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;22m;4;---; 14,4 tỷ ; 140 m2; Đường Lý Thường Kiệt, Phường 7, Quận Gò Vấp, Hồ Chí Minh;;
2433;12132968;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;14m;4;;7m;6;---; 12 tỷ ; 110 m2; Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội;;
2434;12117079;_;;Cần bán;10m;;Biệt thự, nhà liền kề;---;;20m;4;;10m;6;---; 12,3 tỷ ; 110 m2; Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội;;
2435;12175392;_;;Cần bán;12m;;Biệt thự, nhà liền kề;---;;12m;4;;20m;6;---; 50 tỷ ; 240 m2; Phố Trần Đăng Ninh, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội;;
2436;12240698;_;;Cần bán;12m;;Biệt thự, nhà liền kề;---;;12m;4;;14m;6;---; 28 tỷ ; 160 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;;
2437;12630783;_;;Cần bán;125m;;Biệt thự, nhà liền kề;---;;10m;5;;22m;6;---; 38,5 tỷ ; 225 m2; Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
2438;12342269;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;14m;4;;18m;6;---; 38,2 tỷ ; 196 m2; Đường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình II(xem chi tiết dự án);
2439;12372859;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;20m;5;;8m;5;---; 12 tỷ ; 110 m2; Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội;;
2440;12350784;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;24m;4;;14m;6;---; 33,2 tỷ ; 145 m2; Đường Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;;
2441;10032928;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;13m;4;;12m;6;---; 28 tỷ ; 146 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;;
2442;9591388;_;;Cần bán;12m;;Biệt thự, nhà liền kề;---;;110m;4;;14,5m;6;---; 23,5 tỷ ; 145 m2; Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;Khu đô thị mới Mỹ Đình I(xem chi tiết dự án);
2443;10813444;_;;Cần bán;15m;;Biệt thự, nhà liền kề;---;;7m;7;;17m;6;---; 21,6 tỷ ; 130 m2; Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội;;
2444;12726500;_;;Cần bán;175m;;Biệt thự, nhà liền kề;---;;7m;5;;17m;6;---; 22,5 tỷ ; 120 m2; Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội;;
2445;12700428;_;;Cần bán;17m;;Biệt thự, nhà liền kề;---;;10m;5;;23m;6;---; 39,5 tỷ ; 225 m2; Phố Tô Hiệu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội;;
2446;13039477;_;;Cần bán;10m;;Biệt thự, nhà liền kề;---;;6m;5;;14m;5;---; 20,5 tỷ ; 80 m2; Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội;;
2447;13412917;_;;Cần bán;6m;;Biệt thự, nhà liền kề;---;;9m;4;;11m;7;---; 19,5 tỷ ; 100 m2; Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội;;
2448;9215695;_;;Cần bán;30m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,5m;3;;25m;5;---; 26,8 tỷ ; 187 m2; Đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
2449;12822303;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;4;---;19m;4;---; 17,2 tỷ ; 85 m2; Phố An Hòa, Phường Mộ Lao, Quận Hà Đông, Hà Nội;Khu đô thị mới Khu nhà ở Bắc Hà(xem chi tiết dự án);
2450;13167680;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9,6m;4;---;---;6;---; 26 tỷ ; 129 m2; BT4 Đường Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội;Khu phức hợp Làng Việt Kiều Châu Âu Euroland(xem chi tiết dự án);
2451;12859406;Đông;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;1;---;---;2;---; 3,5 tỷ ; 527 m2; Đường Hương lộ 39, Xã Suối Tiên, Huyện Diên Khánh, Khánh Hòa;;
2452;12864337;Tây Nam;---;Cần bán;16m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;4;---;---;3;---; 5,6 tỷ ; 80 m2; Đường số 2, Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Lê Hồng Phong 2 (Hà Quang 2)(xem chi tiết dự án);
2453;12797475;Tây Bắc;---;Cần bán;13m;---;Biệt thự, nhà liền kề;---;---;12m;3;---;---;5;---; 12,745 tỷ ; 216 m2; Đường Nguyễn Tất Thành, Xã Cam Hải Đông, Huyện Cam Lâm, Khánh Hòa;Khu đô thị mới Golden Bay 2(xem chi tiết dự án);
2454;12981382;Tây Nam;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;15m;3;---;---;5;---; 28 tỷ ; 330 m2; Đường A1, Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới VCN - Phước Hải(xem chi tiết dự án);
2455;12155522;Đông Nam;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;17m;3;---;0m;5;---; 15 tỷ ; 301 m2; Đường C3, Xã Vĩnh Hiệp, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Vĩnh Điềm Trung(xem chi tiết dự án);
2456;12606394;Đông;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;0m;3;---;0m;4;---; 6,2 tỷ ; 62 m2; Đường C1, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Phước Long(xem chi tiết dự án);
2457;11312862;Tây Nam;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;15m;3;---;20m;5;---; 18,5 tỷ ; 305 m2; Đường số 4, Phường Phước Hải, Thành phố Nha Trang, Khánh Hòa;Khu dân cư Lê Hồng Phong 1 - Hà Quang 1(xem chi tiết dự án);
2458;13169749;Bắc;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;10m;3;---;---;5;---; 9,5 tỷ ; 200 m2; Đường số 2, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Mỹ Gia(xem chi tiết dự án);
2459;13180911;Đông Nam;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9m;3;---;---;4;---; 13 tỷ ; 169 m2; Đường Lâm Úy, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;;
2460;13131581;Tây Nam;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4m;3;---;---;3;---; 2,7 tỷ ; 40 m2; Đường B9, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;Khu tái định cư VCN Phước Long 2(xem chi tiết dự án);
2461;13155089;Tây Bắc;---;Cần bán;35m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;4;---;---;4;---; 8 tỷ ; 85 m2; Đường Võ Văn Kiệt, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới VCN Phước Long(xem chi tiết dự án);
2462;13150458;Đông Bắc;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;---;---;3;---; 4,98 tỷ ; 100 m2; Đường T5, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới An Bình Tân(xem chi tiết dự án);
2463;13141539;Tây Nam;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;3;---;---;3;---; 3,8 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
2464;13276847;Đông Nam;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;7m;2;---;---;3;---; 3,75 tỷ ; 112 m2; Đường Cầu Dứa - Phú Nông, Xã Vĩnh Ngọc, Thành phố Nha Trang, Khánh Hòa;;
2465;13226385;Đông Nam;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9m;3;---;---;3;---; 11,9 tỷ ; 162 m2; Đường Võ Văn Kiệt, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;;
2466;13354824;Bắc;---;Cần bán;27m;---;Biệt thự, nhà liền kề;---;---;14m;3;---;---;5;---; 20 tỷ ; 380 m2; Đường Trần Quý Cáp, Thị trấn Diên Khánh, Huyện Diên Khánh, Khánh Hòa;Khu đô thị mới Nha Trang Pearl Nam Sông Cái(xem chi tiết dự án);
2467;13487010;Tây Bắc;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9m;3;---;---;5;---; 9,5 tỷ ; 157 m2; Đường Võ Văn Kiệt, Phường Phước Long, Thành phố Nha Trang, Khánh Hòa;;
2468;13496921;Đông Bắc;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;15m;3;---;---;5;---; 20 tỷ ; 361 m2; Đường Phong Châu, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới Ven Sông Tắc(xem chi tiết dự án);
2469;13390730;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;24m;1;---;---;2;---; 9,3 tỷ ; 550 m2; Đường Phong Châu, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu biệt thự Giáng Hương(xem chi tiết dự án);
2470;13371956;Đông Nam;---;Cần bán;16m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;15m;3;---;---;3;---; 17,5 tỷ ; 288 m2; Đường số 2, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;;
2471;12868177;_;;Cần bán;6m;;Biệt thự, nhà liền kề;---;;5,5m;5;;16m;6;---; 15 tỷ ; 86 m2; Đường Bàu Cát, Phường 12, Quận Tân Bình, Hồ Chí Minh;;
2472;11228741;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;4;---;27m;5;---; 13 tỷ ; 135 m2; Đường D3, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh;Khu dân cư Nam Long(xem chi tiết dự án);
2473;10271449;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6m;4;---;42,5m;7;---; 15,8 tỷ ; 255 m2; Đường số 385, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Hồ Chí Minh;;
2474;13465505;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;4;;19,5m;6;---; 64 tỷ ; 256 m2; Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh;;
2475;9670913;_;---;Cần bán;17m;---;Biệt thự, nhà liền kề;---;---;6m;4;---;---;6;---; 23 tỷ ; 120 m2; Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội;;
2476;13099286;_;;Cần bán;6m;;Biệt thự, nhà liền kề;---;;11,6m;3;;15m;4;---; 23,5 tỷ ; 160 m2; Đường Đất Thánh, Phường 6, Quận Tân Bình, Hồ Chí Minh;;
2477;11348943;_;;Cần bán;40m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;18m;5;;15m;6;---; 49 tỷ ; 200 m2; Đường Cổ Linh, Phường Bồ Đề, Quận Long Biên, Hà Nội;;
2478;13488636;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;6,5m;6;---;10m;5;---; 22 tỷ ; 65 m2; Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội;Khu phức hợp The Terra - An Hưng(xem chi tiết dự án);
2479;12339035;_;---;Cần bán;5m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4m;5;---;13m;5;---; 9 tỷ ; 52 m2; Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội;;
2480;12293951;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;5;---;---;6;---; 8,4 tỷ ; 38 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
2481;12018335;_;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;5;---;20m;4;---; 13 tỷ ; 90 m2; Đường Bạch Thái Bưởi, Phường Phúc La, Quận Hà Đông, Hà Nội;Khu đô thị mới Văn Quán(xem chi tiết dự án);
2482;12843621;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;7;---;---;5;---; 12,5 tỷ ; 46 m2; Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội;Khu đô thị mới Vạn Phúc(xem chi tiết dự án);
2483;13459031;_;;Cần bán;40m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;5;;21m;6;---; 68 tỷ ; 256 m2; Đường Nguyễn Hữu Thọ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội;;
