Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,30.0,1,1,1,4,22.0,220.0,7,Thủ Đức,4.791,5.81
_,5.0,1,1,1,2,2.1,59.0,7,Nhà Bè,2.06,5.81
_,3.0,2,1,1,2,3.45,80.0,3,Đống Đa,37.161,6.27
_,4.0,2,1,3,3,4.8,105.0,7,Thủ Đức,4.791,5.81
_,7.0,2,1,4,5,6.3,48.0,7,Tân Phú,30.146,5.81
_,10.0,1,1,8,8,43.8,112.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,1,1,1.95,45.0,3,Cầu Giấy,23.516,6.27
_,30.0,1,1,3,4,23.0,64.0,7,Quận 1,18.523,5.81
_,15.0,1,1,2,6,36.0,154.0,3,Hoàn Kiếm,25.588,6.27
_,5.0,2,1,3,3,2.2,60.0,7,Gò Vấp,34.36,5.81
_,6.0,2,1,3,3,2.213,60.0,7,Phú Nhuận,33.461,5.81
_,10.0,2,1,3,3,6.5,46.0,7,Tân Phú,30.146,5.81
_,8.0,2,0,3,4,9.0,59.0,7,Quận 11,41.15,5.81
_,10.0,1,1,9,6,17.0,60.0,3,Cầu Giấy,23.516,6.27
_,8.0,2,1,5,5,11.5,79.0,3,Đống Đa,37.161,6.27
_,3.0,2,1,8,6,7.35,55.0,3,Ba Đình,24.119,6.27
_,4.0,2,1,5,5,5.0,54.0,3,Ba Đình,24.119,6.27
_,4.0,2,1,2,4,6.7,37.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,0,2,4,10.5,130.0,7,Tân Bình,21.196,5.81
_,14.0,0,1,3,6,19.499,200.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,1,3,7.2,170.0,7,Quận 12,11.745,5.81
_,3.0,2,1,5,3,3.4,30.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,10.9,40.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,1,0,4,4,7.3,68.0,7,Thủ Đức,4.791,5.81
_,7.0,1,0,3,4,4.0,50.0,8,Thanh Khê,19.48,2.58
_,8.0,2,0,4,4,9.5,72.0,7,Gò Vấp,34.36,5.81
_,4.0,1,1,7,5,22.0,106.0,3,Ba Đình,24.119,6.27
_,3.0,2,0,4,3,4.65,35.0,3,Cầu Giấy,23.516,6.27
_,7.0,2,1,2,3,2.05,12.0,7,Bình Tân,15.109,5.81
_,7.0,2,1,3,6,15.1,78.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,0,4,3,5.4,43.0,3,Cầu Giấy,23.516,6.27
_,12.0,1,1,5,6,10.5,71.0,8,Sơn Trà,2.483,2.58
_,20.0,2,1,2,4,21.0,125.0,7,Quận 10,41.196,5.81
_,5.0,2,1,3,4,10.5,55.0,7,Quận 10,41.196,5.81
_,7.0,2,1,1,2,26.0,489.0,7,Gò Vấp,34.36,5.81
_,12.0,1,1,2,4,1.85,130.0,7,Hóc Môn,4.966,5.81
_,2.0,2,1,2,2,2.955,50.0,8,Hải Châu,8.649,2.58
_,4.0,1,1,7,5,22.0,106.0,3,Ba Đình,24.119,6.27
_,3.0,2,0,4,3,4.65,35.0,3,Cầu Giấy,23.516,6.27
_,7.0,2,1,2,3,2.05,12.0,7,Bình Tân,15.109,5.81
_,10.0,2,1,4,7,13.0,100.0,7,Tân Phú,30.146,5.81
_,7.0,2,1,3,6,15.1,78.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,4,7,7.0,68.0,8,Ngũ Hành Sơn,2.248,2.58
_,12.0,1,1,5,6,10.5,71.0,8,Sơn Trà,2.483,2.58
_,5.0,2,1,3,4,10.5,55.0,7,Quận 10,41.196,5.81
_,7.0,2,1,1,2,26.0,489.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,5,6,10.2,92.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,1,1,2,4,1.85,130.0,7,Hóc Môn,4.966,5.81
_,6.0,2,0,4,5,4.7,68.0,7,Bình Thạnh,23.998,5.81
_,5.0,1,1,3,5,2.6,56.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,2,3,2.2,46.0,7,Gò Vấp,34.36,5.81
_,40.0,1,0,5,10,45.0,90.0,7,Quận 5,36.994,5.81
_,20.0,1,0,2,5,15.8,100.0,7,Bình Tân,15.109,5.81
_,10.0,1,1,4,3,19.5,32.0,3,Hoàn Kiếm,25.588,6.27
_,4.0,1,1,7,5,22.0,106.0,3,Ba Đình,24.119,6.27
_,3.0,2,0,4,3,4.65,35.0,3,Cầu Giấy,23.516,6.27
_,7.0,2,1,3,6,15.1,78.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,4,7,7.0,68.0,8,Ngũ Hành Sơn,2.248,2.58
_,12.0,1,1,5,6,10.5,71.0,8,Sơn Trà,2.483,2.58
_,4.0,1,1,7,5,22.0,106.0,3,Ba Đình,24.119,6.27
_,7.0,2,1,2,3,2.05,12.0,7,Bình Tân,15.109,5.81
_,5.0,2,0,2,2,3.6,57.0,7,Quận 10,41.196,5.81
_,10.0,2,1,4,7,13.0,100.0,7,Tân Phú,30.146,5.81
_,7.0,2,1,3,6,15.1,78.0,7,Bình Thạnh,23.998,5.81
_,6.0,1,1,4,7,7.0,68.0,8,Ngũ Hành Sơn,2.248,2.58
_,12.0,1,1,5,6,10.5,71.0,8,Sơn Trà,2.483,2.58
_,15.0,1,1,4,3,4.7,25.0,3,Hai Bà Trưng,29.474,6.27
_,15.0,1,1,3,2,6.4,19.0,3,Hai Bà Trưng,29.474,6.27
_,20.0,1,1,8,8,86.0,140.0,7,Quận 1,18.523,5.81
_,35.0,1,0,5,10,11.0,125.0,8,Thanh Khê,19.48,2.58
_,5.0,1,1,2,4,4.65,56.0,7,Quận 3,38.852,5.81
_,6.0,1,1,2,4,9.45,60.0,7,Quận 3,38.852,5.81
_,12.0,0,1,4,5,16.8,128.0,3,Hà Đông,8.021,6.27
_,20.0,1,1,6,3,26.0,82.0,3,Cầu Giấy,23.516,6.27
_,6.0,2,1,5,3,5.95,40.0,3,Cầu Giấy,23.516,6.27
_,5.0,1,1,3,3,1.99,108.0,7,Bình Tân,15.109,5.81
_,5.0,1,1,2,2,3.7,100.0,7,Quận 12,11.745,5.81
_,12.0,1,1,1,4,1.8,130.0,7,Hóc Môn,4.966,5.81
_,26.0,1,1,8,15,86.0,200.0,3,Hai Bà Trưng,29.474,6.27
_,2.0,2,1,4,4,4.0,30.0,3,Thanh Xuân,32.255,6.27
_,26.0,1,1,8,9,43.0,50.0,3,Hoàn Kiếm,25.588,6.27
_,18.0,1,1,3,9,135.0,386.0,3,Hoàn Kiếm,25.588,6.27
_,15.0,1,1,7,18,14.0,105.0,3,Hai Bà Trưng,29.474,6.27
_,26.0,1,1,3,8,50.0,60.0,3,Hoàn Kiếm,25.588,6.27
_,36.0,1,1,5,9,35.0,130.0,3,Hai Bà Trưng,29.474,6.27
_,26.0,1,1,3,6,68.0,60.0,3,Hoàn Kiếm,25.588,6.27
_,36.0,1,0,4,9,200.0,600.0,3,Đống Đa,37.161,6.27
_,26.0,1,1,5,9,111.0,240.0,3,Hai Bà Trưng,29.474,6.27
_,36.0,1,1,4,9,53.0,126.0,3,Hai Bà Trưng,29.474,6.27
_,8.0,1,0,5,4,5.2,80.0,7,Tân Phú,30.146,5.81
_,8.0,1,1,4,7,3.4,54.0,7,Quận 6,32.439,5.81
_,6.0,1,1,2,4,3.2,80.0,7,Tân Phú,30.146,5.81
_,6.0,1,1,2,4,3.3,80.0,7,Tân Bình,21.196,5.81
_,12.0,1,1,3,13,17.0,135.0,7,Tân Bình,21.196,5.81
_,5.0,2,1,7,6,8.5,48.0,3,Long Biên,5.394,6.27
_,16.0,0,1,4,6,27.8,160.0,7,Quận 8,22.118,5.81
_,10.0,0,1,5,9,28.0,178.0,7,Nhà Bè,2.06,5.81
_,6.0,2,1,2,3,2.35,48.0,7,Quận 3,38.852,5.81
_,15.0,2,0,7,15,8.9,60.0,3,Hà Đông,8.021,6.27
_,5.0,2,0,5,3,4.8,37.0,3,Đống Đa,37.161,6.27
_,5.0,2,0,3,6,14.45,153.0,3,Đống Đa,37.161,6.27
_,8.0,1,1,3,4,6.2,70.0,7,Thủ Đức,4.791,5.81
_,10.0,1,0,6,9,18.0,81.0,7,Quận 3,38.852,5.81
_,10.0,1,0,3,4,15.0,60.0,7,Quận 10,41.196,5.81
_,6.0,2,0,2,3,3.2,48.0,7,Tân Bình,21.196,5.81
_,4.0,2,0,1,2,3.35,48.0,7,Gò Vấp,34.36,5.81
_,5.0,2,0,4,4,5.6,77.0,7,Gò Vấp,34.36,5.81
_,6.0,2,0,2,4,3.65,69.0,7,Quận 5,36.994,5.81
_,6.0,2,0,2,3,4.2,70.0,7,Quận 5,36.994,5.81
_,6.0,2,0,2,4,4.5,78.0,7,Quận 10,41.196,5.81
_,10.0,1,1,7,8,17.5,80.0,7,Quận 3,38.852,5.81
_,4.0,1,1,5,2,8.9,32.0,3,Cầu Giấy,23.516,6.27
_,12.0,1,1,2,3,0.8,80.0,7,Bình Chánh,2.792,5.81
_,8.0,1,1,1,3,2.65,52.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,1,5,5,24.0,86.0,3,Hai Bà Trưng,29.474,6.27
_,2.0,1,0,7,23,15.2,80.0,3,Thanh Trì,4.342,6.27
_,2.0,2,1,2,2,1.05,25.0,3,Hoàng Mai,12.564,6.27
_,5.0,2,1,6,3,22.0,82.0,3,Hai Bà Trưng,29.474,6.27
_,4.0,2,1,4,4,3.75,55.0,7,Quận 3,38.852,5.81
_,4.0,2,1,3,4,2.85,56.0,7,Quận 3,38.852,5.81
_,4.0,2,1,4,4,2.45,48.0,7,Quận 10,41.196,5.81
_,3.0,2,1,2,2,4.55,61.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,3,4,3.75,44.0,7,Quận 10,41.196,5.81
_,5.0,2,1,4,4,3.9,56.0,7,Quận 3,38.852,5.81
_,5.0,2,0,2,2,4.75,39.0,7,Bình Thạnh,23.998,5.81
_,8.0,1,1,1,3,3.15,49.0,7,Quận 3,38.852,5.81
_,8.0,1,1,2,4,3.85,90.0,7,Quận 8,22.118,5.81
_,2.0,2,1,6,8,6.1,45.0,3,Hai Bà Trưng,29.474,6.27
_,8.0,1,1,2,4,3.6,55.0,7,Quận 3,38.852,5.81
_,5.0,2,1,4,4,3.15,56.0,7,Quận 3,38.852,5.81
_,3.0,2,1,6,15,10.3,50.0,3,Cầu Giấy,23.516,6.27
_,4.0,1,1,4,4,13.5,50.0,3,Đống Đa,37.161,6.27
_,10.0,2,0,3,4,7.7,66.0,7,Gò Vấp,34.36,5.81
_,8.0,0,1,1,3,53.0,500.0,7,Thủ Đức,4.791,5.81
_,3.0,2,0,5,3,4.24,30.0,3,Thanh Xuân,32.255,6.27
_,25.0,1,1,5,5,38.0,100.0,3,Hai Bà Trưng,29.474,6.27
_,8.0,1,0,2,3,4.95,72.0,7,Gò Vấp,34.36,5.81
_,5.0,1,1,5,3,8.0,42.0,3,Ba Đình,24.119,6.27
_,7.0,1,1,6,5,11.2,50.0,3,Hoàng Mai,12.564,6.27
_,20.0,1,0,6,4,42.0,120.0,3,Đống Đa,37.161,6.27
_,4.0,1,0,3,3,4.5,90.0,6,Đà Lạt,574.0,5.63
_,15.0,0,1,5,4,12.0,76.0,3,Long Biên,5.394,6.27
_,26.0,1,1,4,6,20.5,66.0,3,Hai Bà Trưng,29.474,6.27
_,9.0,1,1,4,6,9.5,96.0,3,Hai Bà Trưng,29.474,6.27
_,32.0,1,0,4,5,14.0,55.0,3,Hai Bà Trưng,29.474,6.27
_,16.0,1,1,5,10,19.5,86.0,3,Hai Bà Trưng,29.474,6.27
_,35.0,1,1,5,6,15.5,63.0,3,Hai Bà Trưng,29.474,6.27
_,18.0,1,1,5,10,15.0,50.0,3,Hai Bà Trưng,29.474,6.27
_,3.0,1,1,4,7,10.5,55.0,3,Hai Bà Trưng,29.474,6.27
_,16.0,1,1,6,7,16.8,26.0,3,Hoàn Kiếm,25.588,6.27
_,18.0,1,1,5,7,22.0,33.0,3,Hoàn Kiếm,25.588,6.27
_,12.0,1,1,5,7,12.5,52.0,3,Đống Đa,37.161,6.27
_,36.0,1,1,4,5,17.5,35.0,3,Hai Bà Trưng,29.474,6.27
_,18.0,1,0,5,5,15.8,35.0,3,Hoàn Kiếm,25.588,6.27
_,45.0,1,0,4,6,10.5,77.0,3,Hai Bà Trưng,29.474,6.27
_,18.0,1,1,5,8,17.0,88.0,3,Hai Bà Trưng,29.474,6.27
_,36.0,1,1,5,6,16.0,48.0,3,Hai Bà Trưng,29.474,6.27
_,36.0,1,1,4,8,22.0,126.0,3,Hai Bà Trưng,29.474,6.27
_,18.0,1,1,5,8,14.0,60.0,3,Hai Bà Trưng,29.474,6.27
_,9.0,2,1,5,8,9.15,45.0,3,Hai Bà Trưng,29.474,6.27
_,26.0,1,1,4,6,21.5,45.0,3,Hai Bà Trưng,29.474,6.27
_,16.0,1,1,4,5,12.5,45.0,3,Hai Bà Trưng,29.474,6.27
_,9.0,1,1,3,6,14.5,70.0,3,Hai Bà Trưng,29.474,6.27
_,26.0,1,1,3,6,18.0,89.0,3,Hai Bà Trưng,29.474,6.27
_,26.0,1,1,5,7,13.0,60.0,3,Hai Bà Trưng,29.474,6.27
_,5.0,1,1,3,6,11.0,75.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,1,1,1,3,2.8,103.0,3,Long Biên,5.394,6.27
_,12.0,1,1,5,4,8.5,45.0,3,Long Biên,5.394,6.27
_,40.0,1,1,3,3,8.3,125.0,3,Long Biên,5.394,6.27
_,10.0,1,1,4,5,5.9,60.0,7,Bình Tân,15.109,5.81
_,20.0,1,1,7,8,37.0,128.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,5,6,24.0,88.0,3,Thanh Xuân,32.255,6.27
_,20.0,1,1,6,6,26.0,81.0,3,Cầu Giấy,23.516,6.27
_,5.0,2,1,1,2,1.4,48.0,7,Bình Thạnh,23.998,5.81
_,5.0,2,1,2,3,2.3,48.0,7,Quận 3,38.852,5.81
_,8.0,1,1,4,4,4.5,75.0,7,Bình Thạnh,23.998,5.81
_,3.0,2,1,1,2,2.5,91.0,8,Cẩm Lệ,4.45,2.58
_,7.0,1,1,7,10,23.0,150.0,3,Bắc Từ Liêm,7.529,6.27
_,8.0,1,1,8,8,30.0,100.0,3,Tây Hồ,6.578,6.27
_,8.0,1,1,4,4,41.0,220.0,3,Hà Đông,8.021,6.27
_,8.0,1,1,3,3,15.0,65.0,3,Đống Đa,37.161,6.27
_,6.0,1,1,2,5,2.75,80.0,7,Quận 11,41.15,5.81
_,5.0,2,1,5,4,10.0,46.0,3,Cầu Giấy,23.516,6.27
_,4.0,2,1,7,4,10.2,45.0,3,Tây Hồ,6.578,6.27
_,3.0,2,1,6,5,10.8,50.0,3,Tây Hồ,6.578,6.27
_,3.0,2,1,5,4,12.48,45.0,3,Tây Hồ,6.578,6.27
_,6.0,1,1,2,4,2.75,90.0,7,Tân Bình,21.196,5.81
_,8.0,1,0,1,3,6.0,92.0,0,Vũng Tàu,2.374,0.0
_,8.0,2,1,3,2,13.8,98.0,3,Đống Đa,37.161,6.27
_,8.0,2,1,7,6,17.0,50.0,3,Đống Đa,37.161,6.27
_,4.0,1,1,2,3,8.9,110.0,7,Quận 3,38.852,5.81
_,9.0,2,1,4,4,2.5,38.0,3,Thanh Trì,4.342,6.27
_,30.0,1,1,5,8,19.0,92.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,4,4,8.5,57.0,7,Phú Nhuận,33.461,5.81
_,10.0,1,1,3,4,4.2,60.0,7,Gò Vấp,34.36,5.81
_,16.0,1,1,4,4,12.5,89.0,7,Bình Tân,15.109,5.81
_,4.0,2,1,1,3,2.2,45.0,7,Tân Bình,21.196,5.81
_,3.0,1,1,1,2,2.5,90.0,8,Cẩm Lệ,4.45,2.58
_,5.0,2,1,2,5,2.4,45.0,7,Gò Vấp,34.36,5.81
_,5.0,2,0,2,5,2.4,45.0,7,Tân Bình,21.196,5.81
_,6.0,1,1,1,1,7.2,70.0,3,Hoàng Mai,12.564,6.27
_,7.0,1,1,3,4,6.5,80.0,7,Nhà Bè,2.06,5.81
_,8.0,1,0,3,4,8.5,80.0,7,Nhà Bè,2.06,5.81
_,7.0,1,1,3,4,6.9,80.0,7,Nhà Bè,2.06,5.81
_,6.0,1,1,3,4,5.7,52.0,7,Nhà Bè,2.06,5.81
_,7.0,1,1,3,4,7.2,80.0,7,Nhà Bè,2.06,5.81
_,8.0,1,1,3,4,7.5,80.0,7,Nhà Bè,2.06,5.81
_,7.0,1,1,3,4,7.5,80.0,7,Nhà Bè,2.06,5.81
_,5.0,1,1,3,4,6.2,60.0,7,Nhà Bè,2.06,5.81
_,7.0,1,1,3,4,8.5,98.0,7,Quận 7,10.088,5.81
_,10.0,1,1,3,5,17.5,90.0,7,Quận 7,10.088,5.81
_,8.0,1,1,5,4,7.8,80.0,7,Quận 7,10.088,5.81
_,15.0,1,1,2,3,26.0,130.0,8,Sơn Trà,2.483,2.58
_,5.0,2,1,3,4,3.8,56.0,7,Quận 10,41.196,5.81
_,2.0,2,1,5,3,3.7,30.0,3,Tây Hồ,6.578,6.27
_,3.0,1,1,5,4,4.8,40.0,3,Hai Bà Trưng,29.474,6.27
_,3.0,1,1,5,5,5.5,40.0,3,Hai Bà Trưng,29.474,6.27
_,8.0,0,1,3,4,35.0,250.0,8,Sơn Trà,2.483,2.58
_,5.0,2,0,2,4,3.2,68.0,9,Biên Hòa,4.004,5.3
_,4.0,2,1,3,3,2.5,32.0,7,Gò Vấp,34.36,5.81
_,6.0,2,1,3,4,4.55,90.0,8,Thanh Khê,19.48,2.58
_,5.0,2,1,3,4,2.3,60.0,7,Quận 12,11.745,5.81
_,3.0,2,1,5,5,4.0,40.0,3,Cầu Giấy,23.516,6.27
_,5.0,2,1,3,6,2.8,52.0,7,Quận 10,41.196,5.81
_,5.0,2,1,3,5,2.4,52.0,7,Quận 10,41.196,5.81
_,8.0,2,1,5,5,4.35,60.0,7,Quận 3,38.852,5.81
_,4.0,2,1,3,4,2.75,48.0,7,Quận 3,38.852,5.81
_,7.0,1,1,3,4,4.999,95.0,7,Nhà Bè,2.06,5.81
_,6.0,2,1,4,4,8.3,50.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,1,4,4,11.5,72.0,7,Bình Thạnh,23.998,5.81
_,10.0,0,1,8,10,23.0,90.0,3,Nam Từ Liêm,8.364,6.27
_,4.0,2,1,3,4,6.7,40.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,2,4,6.7,40.0,7,Bình Thạnh,23.998,5.81
_,10.0,1,0,3,11,5.2,79.0,8,Sơn Trà,2.483,2.58
_,6.0,2,1,6,3,5.0,40.0,3,Hoàng Mai,12.564,6.27
_,10.0,1,0,6,10,14.0,111.0,8,Hải Châu,8.649,2.58
_,5.0,2,1,1,3,2.2,40.0,7,Quận 1,18.523,5.81
_,8.0,2,1,3,4,5.9,72.0,7,Tân Phú,30.146,5.81
_,35.0,1,1,3,4,35.6,80.0,3,Cầu Giấy,23.516,6.27
_,8.0,1,1,4,5,22.5,105.0,3,Ba Đình,24.119,6.27
_,5.0,2,1,2,3,7.9,100.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,5,5,10.0,60.0,3,Hoàng Mai,12.564,6.27
_,5.0,2,1,2,3,7.95,100.0,7,Tân Phú,30.146,5.81
_,7.0,0,1,4,3,6.099,113.0,7,Bình Tân,15.109,5.81
_,5.0,2,1,3,3,3.9,52.0,7,Quận 3,38.852,5.81
_,20.0,1,0,1,4,12.0,80.0,7,Gò Vấp,34.36,5.81
_,3.0,2,1,2,2,1.85,20.0,3,Đống Đa,37.161,6.27
_,3.0,2,1,5,6,5.0,40.0,3,Đống Đa,37.161,6.27
_,4.0,1,1,3,3,4.8,81.0,4,Ngô Quyền,14.629,10.34
_,3.0,2,1,4,5,5.35,58.0,3,Hà Đông,8.021,6.27
_,4.0,1,0,5,4,5.85,36.0,3,Cầu Giấy,23.516,6.27
_,6.0,2,1,5,3,3.35,35.0,3,Hoàng Mai,12.564,6.27
_,11.0,0,1,4,3,3.9,52.0,4,Hồng Bàng,6.628,10.34
_,6.0,0,1,4,4,3.75,40.0,4,Hồng Bàng,6.628,10.34
_,2.0,1,1,5,3,4.2,30.0,3,Ba Đình,24.119,6.27
_,20.0,1,0,6,3,6.2,25.0,3,Ba Đình,24.119,6.27
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
_,16.0,1,1,4,4,46.0,190.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,15.0,74.0,1,Từ Sơn,2.887,-9.28
_,4.0,2,1,2,2,2.35,48.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,4,4,7.3,52.0,3,Đống Đa,37.161,6.27
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
_,16.0,1,1,4,4,46.0,190.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,15.0,74.0,1,Từ Sơn,2.887,-9.28
_,4.0,2,1,2,2,2.35,48.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,4,4,7.3,52.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,4,4,59.0,139.0,3,Tây Hồ,6.578,6.27
_,6.0,2,1,3,3,14.0,82.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,1,2,9.5,110.0,3,Long Biên,5.394,6.27
_,30.0,1,0,3,4,13.2,200.0,7,Gò Vấp,34.36,5.81
_,6.0,2,0,4,4,6.85,50.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,4,4,9.9,70.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,4,4,9.5,68.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,4,4,9.4,73.0,7,Thủ Đức,4.791,5.81
_,12.0,1,1,5,5,6.7,58.0,7,Bình Tân,15.109,5.81
_,26.0,1,0,4,5,15.99,56.0,3,Hai Bà Trưng,29.474,6.27
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
_,16.0,1,1,4,4,46.0,190.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,15.0,74.0,1,Từ Sơn,2.887,-9.28
_,4.0,2,1,2,2,2.35,48.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,4,4,7.3,52.0,3,Đống Đa,37.161,6.27
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
_,16.0,1,1,4,4,46.0,190.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,15.0,74.0,1,Từ Sơn,2.887,-9.28
_,4.0,2,1,2,2,2.35,48.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,4,4,7.3,52.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,4,4,59.0,139.0,3,Tây Hồ,6.578,6.27
_,6.0,2,1,3,3,14.0,82.0,7,Bình Thạnh,23.998,5.81
_,4.0,2,1,1,2,9.5,110.0,3,Long Biên,5.394,6.27
_,30.0,1,0,3,4,13.2,200.0,7,Gò Vấp,34.36,5.81
_,6.0,2,0,4,4,6.85,50.0,7,Gò Vấp,34.36,5.81
_,5.0,2,1,4,4,9.9,70.0,7,Tân Bình,21.196,5.81
_,6.0,2,1,4,4,9.5,68.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,4,4,9.4,73.0,7,Thủ Đức,4.791,5.81
_,12.0,1,1,5,5,6.7,58.0,7,Bình Tân,15.109,5.81
_,26.0,1,0,4,5,15.99,56.0,3,Hai Bà Trưng,29.474,6.27
_,40.0,1,1,5,4,23.0,102.0,3,Long Biên,5.394,6.27
_,40.0,1,1,6,4,12.0,50.0,3,Long Biên,5.394,6.27
_,5.0,2,1,5,3,3.0,35.0,3,Long Biên,5.394,6.27
_,3.0,2,1,5,4,4.3,32.0,3,Hai Bà Trưng,29.474,6.27
_,5.0,2,1,3,2,2.69,29.0,7,Gò Vấp,34.36,5.81
_,14.0,2,1,1,2,11.0,90.0,7,Quận 6,32.439,5.81
_,30.0,1,0,1,2,13.0,90.0,7,Bình Thạnh,23.998,5.81
_,20.0,1,0,9,86,390.0,400.0,7,Quận 3,38.852,5.81
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
_,16.0,1,1,4,4,46.0,190.0,3,Đống Đa,37.161,6.27
_,10.0,1,1,5,5,15.0,74.0,1,Từ Sơn,2.887,-9.28
_,4.0,2,1,2,2,2.35,48.0,3,Hà Đông,8.021,6.27
_,3.0,2,1,4,4,7.3,52.0,3,Đống Đa,37.161,6.27
_,5.0,1,0,3,4,2.4,30.0,7,Bình Tân,15.109,5.81
_,20.0,1,0,2,5,12.0,100.0,7,Tân Bình,21.196,5.81
_,10.0,1,1,7,10,11.0,70.0,3,Thanh Xuân,32.255,6.27
_,2.0,2,1,5,3,3.8,35.0,3,Cầu Giấy,23.516,6.27
_,3.0,2,1,5,3,2.9,30.0,3,Long Biên,5.394,6.27
_,3.0,1,1,5,4,7.2,45.0,3,Cầu Giấy,23.516,6.27
_,3.0,1,1,5,4,4.15,42.0,3,Ba Đình,24.119,6.27
